Gene.refGene,score
PDCD10,0.207469977
OFC1,0.207469977
STUB1,0.207468787
CD69,0.207468787
HLTF,0.207468787
E11S,0.207460172
PARP1,0.207417582
ABCB10,0.207389092
UNC93B1,0.207386527
HFM,0.207386527
ARFGEF2,0.20731296
COL25A1,0.20731296
AURKC,0.207259546
ZFC3H1,0.207157167
CBX7,0.207157167
LRP1,0.207152669
TINF2,0.207140426
ANKK1,0.207140426
NEUROG1,0.207140426
MED12,0.207117135
PSMA6,0.207117135
PHKG2,0.207113943
IRF1,0.207059185
NUP98,0.207001448
ACACB,0.207001448
COL2A1,0.20697726
CUL7,0.20697726
OGG1,0.20697726
PPP1R14B,0.20697726
DCAF8,0.206975277
CCL8,0.206975277
OPN1MW,0.206934445
HMGXB4,0.206896552
NDUFB11,0.206849818
HMOX1,0.20684066
KISS1,0.206820161
TPH1,0.206739927
RGS20,0.206738812
IDUA,0.206701813
MIR99B,0.206677363
SMC1B,0.206677363
LZTFL1,0.206656383
HMGB2,0.206656383
IGHG2,0.206656383
NPCA1,0.206647237
RAD51B,0.206636459
SEC61A1,0.206636459
SH2B1,0.20660457
SYN2,0.206588903
LRP8,0.206588903
BLOC1S6,0.206549097
DSC2,0.206531141
PRKD2,0.206531141
FOXC2,0.206513042
NR2E3,0.206513042
UNC13D,0.206513042
AIPL1,0.206492597
INPPL1,0.206492597
ICAM3,0.206492597
AOS,0.206485274
KLF11,0.206468041
SLC38A8,0.206385283
BMP15,0.206352962
VAMP1,0.206352962
AD14,0.206352962
BFIC2,0.206352962
PDZRN4,0.206352962
OTSC1,0.206258585
PTPRJ,0.20625
MEGF8,0.206179206
MIR34C,0.206179206
PDSS2,0.206127206
NFKBIE,0.206060606
ANGPT2,0.205967199
SLC39A14,0.205923536
EGI,0.205905846
POU3F1,0.205903246
CCNDBP1,0.205843226
CDK20,0.205843226
SLC43A3,0.205786513
METTL7A,0.205786513
U2SURP,0.205697091
MUC6,0.205645411
ARRB2,0.205645411
RRM2B,0.205623885
TRNH,0.205555556
NPB,0.205551366
PHYH,0.205531285
CD163,0.205531285
SEC23B,0.205516934
NPY2R,0.205516934
AP5Z1,0.205516934
BDA1B,0.205496369
SERPINH1,0.205484996
PARL,0.205484996
HIBCH,0.205413046
TBX3,0.205405291
BGN,0.205405291
GJB5,0.205405291
BBS1,0.205330671
AHSG,0.205306712
MYL7,0.205301123
ACOT9,0.205301123
TFPI,0.205277617
HBG1,0.205270388
COL4A2,0.205263158
GJA1,0.205244592
APOB,0.205244592
TBX20,0.205244592
CYP7B1,0.205219781
SMN1,0.205202597
NFKBIA,0.205202597
SCZD2,0.205202597
SCO1,0.205177515
DAZAP1,0.204897355
SH2B3,0.204841672
TNIK,0.204841672
AGER,0.204820775
AQP4,0.204781528
HACE1,0.204746966
TWSG1,0.204746966
GNPDA2,0.20467033
DFNB59,0.204658387
GSTA2,0.20460981
MIR19A,0.204545455
MPDU1,0.204522163
9-Sep,0.204471173
MSTN,0.204441726
FGF9,0.204441726
ULBP3,0.204441726
NANOS2,0.204418527
STX16,0.204329914
HS6ST1,0.204304757
EIF4A1,0.204304757
COG7,0.204269689
PPIA,0.204232198
NSUN2,0.204232198
RNF139,0.204202336
SPARC,0.204189561
DNA2,0.204045569
IL5,0.204013246
APOC3,0.203975296
AOC3,0.203975296
RAD54B,0.203804293
DLEU2,0.203804293
IL2,0.203802094
MIR184,0.203802094
OFD1,0.203799621
MXI1,0.203798556
ZBTB8OS,0.203724021
IFI6,0.203724021
ARPC2,0.203713879
F9,0.203672245
IS1,0.203670899
MAPK1,0.203520821
NPAS3,0.203520821
CPLX2,0.203519723
IKBKAP,0.203333302
RLS5,0.203298266
ALOX12,0.203230238
ADNP,0.203133585
ARHGAP4,0.203087525
SLEN1,0.203087525
CRYBB3,0.203065997
ROR1,0.202985075
RPS7,0.202985075
PRKACA,0.202930776
TLR7,0.202908322
MSGN1,0.202890472
DYX5,0.202862827
GCKR,0.202836248
CLPP,0.202739927
PNPO,0.202721265
APOC1,0.202682399
GRIP1,0.202672449
APOD,0.202646038
ULK4,0.202506465
CDH17,0.20250488
BIK,0.20250488
FRDA2,0.202348597
HTR6,0.202294581
MIR96,0.202179885
NPM1,0.202023774
TNFRSF10A,0.202023167
ZFP36,0.201830065
FKBP14,0.201830065
DHDH,0.201497599
PLAA,0.20132217
RFWD3,0.201315979
CLCF1,0.200728527
